folder_name,url,phish_category,phish_score
ee-checkbilling.com,https://ee-checkbilling.com/account/index?ac=ee,1,0.6666666666666666
lilija-market.ru,https://lilija-market.ru/admin/controller/extension/theme/extension/extension,1,0.5
cameronr.tk,http://cameronr.tk/blockchain/1/d0593755cc17ce32074d47bc0/,0,0.16666666666666666
hosco.co.kr,http://hosco.co.kr/data/wp-content/plugins/title.php?email=Jackdavis@eureliosollutions.com,1,0.5
rooms-air.bnb-ae.properties_duplicate,https://rooms-air.bnb-ae.properties/rooms/3669605/CHM2R9UO1AS/,1,0.6666666666666666
pistolclothing.com.au_duplicate,http://pistolclothing.com.au/server/update/index.php?userid=info75298@vbspamtest.com,1,0.5
novo-acesso.segurowebmail.ml_duplicate,http://novo-acesso.segurowebmail.ml/aplicativo/home/webApps_AplicationConfirmationCode.php,0,0.16666666666666666
bcrashcsgo.com,http://bcrashcsgo.com/steamlogin.html,1,0.6666666666666666
giveaway-blockchain-com.preview-domain.com_duplicate,http://giveaway-blockchain-com.preview-domain.com/,1,0.6666666666666666
zonasegura1.bn.com.multibasededatosbnvirtual.com_duplicate,http://zonasegura1.bn.com.multibasededatosbnvirtual.com/,1,0.5
neoalley.in_duplicate,http://neoalley.in/soo/login.php,0,0.3333333333333333
vitahaus.com.br,https://vitahaus.com.br/wp-admin/css/colors/blue/Dropbox/a2/main.html,0,0.3333333333333333
neoalley.in,http://neoalley.in/soo/login.php,0,0.3333333333333333
volarevic.com_duplicate,http://volarevic.com/sass/cab_jo/cab/cab/cab_jo/,0,0.3333333333333333
officialgovuk-auth.com,http://officialgovuk-auth.com/go/banks/bank.barclays.co.uk,1,0.5
topprioritys.appspot.com,http://topprioritys.appspot.com/u?purl=b2Qubmlnb2wvU1UvbW9jLml0aWMuZW5pbG5vLy86c3B0dGg=,1,0.8333333333333334
airbnbcouk.temp.swtest.ru_duplicate,http://airbnbcouk.temp.swtest.ru/airlock.html,1,0.6666666666666666
www.zonasegurabn.com.pe.utimen.com,https://www.zonasegurabn.com.pe.utimen.com/BN/BNWeb/Inicio/,1,0.5
ee-loginsecured.com,https://ee-loginsecured.com/login.php?securessl=true&sessionid=f01f18eaec89816094bc3868f662d236,1,0.6666666666666666
btlntraneti.com,https://btlntraneti.com/login,1,0.6666666666666666
www.snstechnicalsupport.com,https://www.snstechnicalsupport.com/snsbackups/chain,1,0.5
secure-alaaskausa.dynip.org_duplicate,http://secure-alaaskausa.dynip.org/,1,0.8333333333333334
vdrop.ru,https://vdrop.ru/openid/login/auth.mobile.php?goto=login/home/?goto%3D&l=latam,1,0.8333333333333334
ee-secure-login.com,https://ee-secure-login.com/login/index.php,1,0.8333333333333334
ee-onlinebilling.com,https://ee-onlinebilling.com/account/index?ac=ee,1,0.6666666666666666
www.zonasegurabn.com.pe.utimen.com_duplicate,https://www.zonasegurabn.com.pe.utimen.com/BN/BNWeb/Inicio/,1,0.5
ee-mybillinginfo.co.uk,https://ee-mybillinginfo.co.uk/,1,0.6666666666666666
www.sexologistdoctors.com_duplicate,https://www.sexologistdoctors.com/wp-content/plugins/c8owdoefa3023jxtl23h4l7gwle1dk1x/45extracted/chronopost.fr/suivi/accueil/zodeznmy=/ifram2.php,1,0.5
mamaregy.com,http://mamaregy.com/Webmail/webmail.php?email=shirleychan@example.com,1,0.6666666666666666
thebulaguide.com,https://thebulaguide.com/sniper001/tuituinimmo/amex/index.php,0,0.3333333333333333
wereldpas-aanvraagproces.wetrsfer.ir,http://wereldpas-aanvraagproces.wetrsfer.ir/klanten_verificatie.php,1,0.8333333333333334
polyby.com,https://polyby.com/wp-includes/Text/Diff/Engine/2FA.php,0,0.16666666666666666
velozlubrificantes.com.br,http://velozlubrificantes.com.br/phone.html,1,0.6666666666666666
flying-wings-consultants.com,https://flying-wings-consultants.com/wp-admin/includes/secured/m-login.php,1,0.6666666666666666
ee.billings-infoverify.com,http://ee.billings-infoverify.com/ee/account,1,0.6666666666666666
www.laquickcleaningservices.com,https://www.laquickcleaningservices.com/sqp/index2.php?cmd=login_submit&id=45d7a9ee417cf907689798012cec922545d7a9ee417cf907689798012cec9225&session=45d7a9ee417cf907689798012cec922545d7a9ee417cf907689798012cec9225,1,0.5
mirumo.xsrv.jp,https://mirumo.xsrv.jp/upgade/?&id=39aff32323cd4b329f0615a512cf997c6832c66add0d4f08007120c73f7963a4b397e37f57efed1336c131aa830ab3fae106b072d47d21877689a5d3,1,0.5
sparkasse-musterstadt.if-einblick.de,http://sparkasse-musterstadt.if-einblick.de/,1,0.8333333333333334
casadiro.com.br,https://casadiro.com.br/ASB/asb.co.nz/Tax-residency-datails/asb/auth.php?country_x=New+Zealand&locale-8731002x=E?_NZ,1,0.8333333333333334
jeticdesigns.asia,http://jeticdesigns.asia/wp-includes/js/tinymce/plugins/hr/content/update/webmail.php?userid=jsmith@imaphost.com,1,0.5
brncop.org,https://brncop.org/SB/ssl.asbcert/89e59d28b032260b13d657f9751a46a5/,1,0.5
www.agrandfamilyadventure.com,http://www.agrandfamilyadventure.com/wp-content/webmailplan/yt/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,1,0.6666666666666666
velozlubrificantes.com.br_duplicate,http://velozlubrificantes.com.br/media/icon/success.html,1,0.6666666666666666
prith.yolasite.com,https://prith.yolasite.com/,1,0.5
codbo3-cod.com,https://codbo3-cod.com/Wemail/,1,0.6666666666666666
mail.diruangsunyi.com,https://mail.diruangsunyi.com/luck/Sympatico/update.html,0,0.3333333333333333
myaccounts-ee.co.uk,https://myaccounts-ee.co.uk/account/index?ac=ee,1,0.6666666666666666
tetapsendiri.com_duplicate,https://tetapsendiri.com/fire/bell2/index.html,0,0.16666666666666666
wereldpas-recyclings-proces.giles.ir,https://wereldpas-recyclings-proces.giles.ir/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/,1,0.6666666666666666
agrover.uz,https://agrover.uz/.well-known/pki-validation/bancor/9cd614ec529455d2ad9cabad7453a98d/,1,0.5
selectqcstaffing.com,http://selectqcstaffing.com/4/779.htm,1,0.5
steampoweroesb.me,http://steampoweroesb.me/login,1,0.5
enchantedcreations.co.za_duplicate,http://enchantedcreations.co.za/wp-content/plugins/alaskausa.org,1,0.5
roiderbanksiguana.com,https://roiderbanksiguana.com/bt/newasbt/,0,0.3333333333333333
atl43.ru,https://atl43.ru/catalog/Banreservas,0,0.3333333333333333
