folder,url,has_logo,brand_matched,brand_confidence,domain_brand_mismatch,has_login_elements,has_password_field,page_has_security_indicators,image_quality_score,logo_size_proportion,logo_position_typical,used_gpt_detection,gpt_confidence,is_crp,domain_match_score,phish_score
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6755920648574829,0.0,0.0,0.0,1.0,0.5,0.003311552614596479,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520401276640127,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
zonasegura1bnn1.com.multiservicios1bnmultirac.com,http://zonasegura1bnn1.com.multiservicios1bnmultirac.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiffanybao.netlify.app,https://tiffanybao.netlify.app/#work,1.0,0.0,0.6751222610473633,0.0,0.0,0.0,1.0,0.5,0.003311179658009404,0.0,1.0,0.0,0.0,0.0,0.0
account.apple.com,https://account.apple.com/,1.0,1.0,0.85,0.0,0.0,0.0,1.0,0.7,0.003520190204832514,0.0,1.0,0.85,0.0,1.0,0.0
mail.wereldpas-vervang.com,http://mail.wereldpas-vervang.com/klanten_verificatie.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
batagorasyik.id_duplicate,http://batagorasyik.id/breder/cp_webmail/cpwebmail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
businesspromoted.com,https://businesspromoted.com/wordpress/.../home/new.new.american.express.support/home?cmd=www.ssaonline-account-service.com-update_submit&id=1fbbb1f4fb181bfb1e6847e71e08a2361fbbb1f4fb181bfb1e6847e71e08a236&session=1fbbb1f4fb181bfb1e6847e71e08a2361fbbb1f4fb181bfb1e6847e71e08a236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.wereldpas-vervang.com,http://mail.wereldpas-vervang.com/klanten_verificatie.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
batagorasyik.id_duplicate,http://batagorasyik.id/breder/cp_webmail/cpwebmail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
businesspromoted.com,https://businesspromoted.com/wordpress/.../home/new.new.american.express.support/home?cmd=www.ssaonline-account-service.com-update_submit&id=1fbbb1f4fb181bfb1e6847e71e08a2361fbbb1f4fb181bfb1e6847e71e08a236&session=1fbbb1f4fb181bfb1e6847e71e08a2361fbbb1f4fb181bfb1e6847e71e08a236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.update-aol2020.com.accaccess.com,https://www.update-aol2020.com.accaccess.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hisanaga-stone.com,http://hisanaga-stone.com/diarypro/data/upfile/350/New-Blockchain/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
batagorasyik.id,http://batagorasyik.id/breder/cp_webmail/cpwebmail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itbgiso.keltron.in,http://itbgiso.keltron.in/ftra/pluhin/login/webmail/Webmail%20Login.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alaskausaa-secure.dynserv.org_duplicate,http://alaskausaa-secure.dynserv.org/security.php?cmd=login_submit&id=&session=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barclays.hcbon-en.com,https://barclays.hcbon-en.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myee.authorisationsecured.com,https://myee.authorisationsecured.com/account,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.snstechnicalsupport.com_duplicate,http://www.snstechnicalsupport.com/snsbackups/chain/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.agrandfamilyadventure.com_duplicate,http://www.agrandfamilyadventure.com/wp-content/webmailplan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer-eehelp.com,http://customer-eehelp.com/banks/bank.barclays.co.uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geaswer.com_duplicate,https://geaswer.com/square,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serviciosclientesmultired1bn.xyz,https://serviciosclientesmultired1bn.xyz/BNWeb/lnicio/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bt.business.iurycosta.com,http://bt.business.iurycosta.com/2/bt3.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.zonasegura1.bn.com.multiservicioswebther.com,https://www.zonasegura1.bn.com.multiservicioswebther.com/BNlWeb/lnicio/logins.do,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mj7x.com,http://mj7x.com/news/wp-content/plugins/soo/login.php?&amp;amp;amp;id=7c26aae52a59ab1cbb70384f98121ec5b3a2a8ef45323246515ad0f23400a1ec4bbc9337354003e2f2d2cd39826d5968550c36dde4c8615199e9ac8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
co-host-listing-95130.casa,http://co-host-listing-95130.casa/login/loginsms.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beautifulattendee.com,http://beautifulattendee.com/css/csd/aol$MV3/incorrect.php?rtWtTBF9p21LDRRcz0uq1n9hsJ4YpYWlWg8W9osv829LobcKPalCV8pMfr1MILrzbqgI9rOC7CFxpiHKMdYFsaptFvE82JWPgjP0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.sexologistdoctors.com,http://www.sexologistdoctors.com/wp-content/plugins/c8owdoefa3023jxtl23h4l7gwle1dk1x/45extracted/chronopost.fr/suivi/accueil/zodeznmy=/ifram2.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mj7x.com_duplicate,http://mj7x.com/news/wp-content/plugins/soo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zonasegura1.bn.com.multiservicioswebther.com,https://zonasegura1.bn.com.multiservicioswebther.com/BNlWeb/lnicio/logins.do,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-billinginsupport.com,https://ee-billinginsupport.com/account,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
login-eeweb.com,https://login-eeweb.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reynosemor.temp.swtest.ru_duplicate,http://reynosemor.temp.swtest.ru/abnb-listing-room-392493432/sms.html?jsp&scope=vr%2Cmessages_read%2Cmessages_write&state=&platform_onboarding=true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alhanywheretowing.com,https://alhanywheretowing.com/BTserver,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reynosemor.temp.swtest.ru,http://reynosemor.temp.swtest.ru/abnb-listing-room-392493432/bnb.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fulljhuri.com,https://fulljhuri.com/amamx.us/83897346de0e2b4b43033283552ab059/amex-confirm-your-email-retry.php?BORw0KGgoAAAANSUhEUgAABUUAAAtGCAMAAADel1ENAAAABGdBTUEAALGPC/xhBQAAAAFzUkdCAK7OHOkAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAMAUExURURGSvr5+CEfHvv7+/Hx8Pb29v39/v///7sIJv/+/uzt7QEAAUlEP/zy6u/v7//9+DEyL0JDQ/P09Ovr6vrw5?&email=&BORw0KGgoAAAANSUhEUgAABUUAAAtGCAMAAADel1ENAAAABGdBTUEAALGPC/xhBQAAAAFzUkdCAK7OHOkAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAMAUExURURGSvr5+CEfHvv7+/Hx8Pb29v39/v///7sIJv/+/uzt7QEAAUlEP/zy6u/v7//9+DEyL0JDQ/P09Ovr6vrw5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pa.sweet-thing.com_duplicate,https://pa.sweet-thing.com/.chss/update/webmail.php?userid=dodpears@ren-isac.net,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
via.bcpz0nasegurabetas.com,http://via.bcpz0nasegurabetas.com/app/template/login/waiting.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-accountsecure.com,https://ee-accountsecure.com/billing.php?sslchannel=true&sessionid=RSlyBVbH4FXKSd19ZI8Dzgpkrhqy19pKmhKPBhoCqtAuteAWtX5Ryclltec0VNnzyxYoFsL9oGZCP0frCcgedQM6aYDOf5ZKCmV3KGDBBlKZweRjNm0CLMCKCfzBPmywBw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alaskausaa-secure.dynserv.org,http://alaskausaa-secure.dynserv.org/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centroveterinarioalfragide.pt_duplicate,https://centroveterinarioalfragide.pt/www/selfcare/us-en/en/selfcare.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secure-alaaskausa.dynip.org,http://secure-alaaskausa.dynip.org/email.html?cmd=login_submit&id=&session=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flying-wings-consultants.com_duplicate,http://flying-wings-consultants.com/wp-admin/includes/secured/m-login.php?&amp;amp?&amp;id=94d3cc5db763d482615ba06953d7d6edd8e7583d493179e57678602bfef068347b2afc134232d5abaa1fe76d5505a1195b3156637f4e5a3eff9a6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regularizacaixa.com,http://regularizacaixa.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plataformaenlineabn1.xyz,http://plataformaenlineabn1.xyz/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plataforma-segwra-bnonline1.com_duplicate,http://plataforma-segwra-bnonline1.com/BNWeb/lnicio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
digidecorator.ir,https://digidecorator.ir/.well-known/pki-validation/bancor/3e3166c3817ec885beda02a5804ae74c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evmomsblog.com_duplicate,https://evmomsblog.com/NZ/ssl.asbcert/9e554946d533919564ea995df2c2fd8a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
giveaway-blockchain-com.preview-domain.com,http://giveaway-blockchain-com.preview-domain.com/phrase.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seguranca-caixa.gov.br.lembrete-novoapp.es_duplicate,https://seguranca-caixa.gov.br.lembrete-novoapp.es/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ee-checkinfo.com_duplicate,https://www.ee-checkinfo.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
housekeepr.org,http://housekeepr.org/sharedocx/1/index.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infosystemtunisie.com,http://infosystemtunisie.com/Webmail/webmail.php?email=pierre.alarcon@sediver.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.gradshower.com_duplicate,http://www.gradshower.com/wp-content/plugins/Update/bancor/ced0395ad334a7ac5bc3b13e4b293c95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-securebill-login.com,https://ee-securebill-login.com/billing.php?sslchannel=true&sessionid=vSvVfQUoK1hNWMvgnr6JWpRxoa9m7hycMdx4I4Q9QoK4lWiwLKh5IrAT1FfiLWZzYRtDwZZWSM1lJvRIKYbHJCfcyvVS16zecFi506HtA1NKFBB0SqhcCoMhEl0GKKpnGp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myee.billing-contract.com,https://myee.billing-contract.com/ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
payments-myee.com,https://payments-myee.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee-billingtechinfo.com,https://ee-billingtechinfo.com/ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ame-ofertas.com,https://ame-ofertas.com/MeusProdutos/Prefetch.php?skullid=134346533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wereldpas-aanvraagproces.alshafey.ir,https://wereldpas-aanvraagproces.alshafey.ir/index.php/d0%9A%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F:%D0%9C.%D0%92%D0%B8%D0%B4%D0%B5%D0%BE-%D0%AD%D0%BB%D1%8C%D0%B4%D0%BE%D1%80%D0%B0%D0%B4%D0%BE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mavodef144.temp.swtest.ru,http://mavodef144.temp.swtest.ru/listing-room-392493432/bnb.html?location-38728189-23-213128732190312-listing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
registroenlineamultired1-bn.xyz,http://registroenlineamultired1-bn.xyz/BNWeb/lnicio/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zonasegura1.bn.com.multibasededatosbnvirtual.com,https://zonasegura1.bn.com.multibasededatosbnvirtual.com/BNlWeb/lnicio/logins.do,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.voteammi.com_duplicate,https://www.voteammi.com/images/well,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webnst.com_duplicate,https://webnst.com/Blockchain/phrase.php,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zonasegurabn.com.pe.utimen.com,https://zonasegurabn.com.pe.utimen.com/BN/BNWeb/Inicio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
technofux.de,http://technofux.de/mail/update/webmail.php?userid=dodpears@ren-isac.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beautifulattendee.com_duplicate,http://beautifulattendee.com/css/csd/aol$MV3/done.php?email=&wand=RPVFG1IePvUvYJCzvgOgDDJV3IAH8uVg53Vqs2o7L6khTUOuIpvelrHqud0yEN3pfrhsyzG5lXyMcfzQ1AtfGJ6yrg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turj.yolasite.com,https://turj.yolasite.com/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baradua.it,http://baradua.it/wp/wp-content/plugins/MADE/files/top.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.zonasegura1.bn.com.multiservicioswebther.com_duplicate,https://www.zonasegura1.bn.com.multiservicioswebther.com/BNlWeb/lnicio/logins.do,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeverify-customerupdate.com,http://eeverify-customerupdate.com/banks/bank.barclays.co.uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rubenjay.com,http://rubenjay.com/.well-known/pki-validation/bancor/9825d184e38bc2e1675cca45c8805f5b/auth.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thepaperpillbug.org,https://thepaperpillbug.org/memsin/Jelink.html,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.s-jena.de,http://www.s-jena.de/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steam.communyty.worldhosts.ru,http://steam.communyty.worldhosts.ru/confirm.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zonasegura1.bn.com.multiservicioswebther.com_duplicate,https://zonasegura1.bn.com.multiservicioswebther.com/BNlWeb/lnicio/logins.do,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baradua.it_duplicate,http://baradua.it/wp/wp-content/plugins/HINET/files/top.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ee-checkinfo.com,https://www.ee-checkinfo.com/account/index?ac=ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brncop.org_duplicate,https://brncop.org/SB/ssl.asbcert/8f60452cb7a4e563c78e781c19043ef7/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bt.business.iurycosta.com_duplicate,http://bt.business.iurycosta.com/2/bt.htm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auv95.ru,https://auv95.ru/wp-content/RS/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.volarevic.com,http://www.volarevic.com/sass/cab_jo/cab/cab/cab_jo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcpzonsaegrua1betaviabcpcom.casadenoviaselcisne.com,https://bcpzonsaegrua1betaviabcpcom.casadenoviaselcisne.com/iniciar-sesion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webmail.mserverauth.com,http://webmail.mserverauth.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evmomsblog.com,https://evmomsblog.com/NZ/ssl.asbcert/9e554946d533919564ea995df2c2fd8a/,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vdrop.ru_duplicate,http://vdrop.ru/openid/login,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
